qdrant-1        | 2026-07-14T01:56:11.074810Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001633
qdrant-1        | 2026-07-14T01:56:13.908494Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001613
qdrant-1        | 2026-07-14T01:56:13.930184Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001902
qdrant-1        | 2026-07-14T01:56:13.950160Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001926
qdrant-1        | 2026-07-14T01:56:13.970133Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001588
qdrant-1        | 2026-07-14T01:56:13.990227Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001644
qdrant-1        | 2026-07-14T01:56:14.010759Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001613
qdrant-1        | 2026-07-14T01:56:14.031001Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001531
qdrant-1        | 2026-07-14T01:56:14.052671Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002991
qdrant-1        | 2026-07-14T01:56:14.073221Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001733
qdrant-1        | 2026-07-14T01:56:14.093226Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001607
qdrant-1        | 2026-07-14T01:56:14.112933Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001586
qdrant-1        | 2026-07-14T01:56:14.132416Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001527
qdrant-1        | 2026-07-14T01:56:14.151750Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001611
qdrant-1        | 2026-07-14T01:56:14.171129Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001566
qdrant-1        | 2026-07-14T01:59:49.895066Z  INFO actix_web::middleware::logger: 172.18.0.6 "GET /collections/transcripts HTTP/1.1" 200 442 "-" "python-httpx/0.28.1" 0.000494   
qdrant-1        | 2026-07-14T01:59:49.900138Z  INFO actix_web::middleware::logger: 172.18.0.6 "GET /collections/scenes HTTP/1.1" 200 443 "-" "python-httpx/0.28.1" 0.000118
qdrant-1        | 2026-07-14T02:11:16.326229Z  INFO actix_web::middleware::logger: 172.18.0.7 "GET /collections/transcripts HTTP/1.1" 200 444 "-" "python-httpx/0.28.1" 0.000665   
qdrant-1        | 2026-07-14T02:11:16.331550Z  INFO actix_web::middleware::logger: 172.18.0.7 "GET /collections/scenes HTTP/1.1" 200 443 "-" "python-httpx/0.28.1" 0.000154
qdrant-1        | 2026-07-14T03:39:39.394831Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/transcripts/points/search HTTP/1.1" 200 1916 "-" "python-httpx/0.28.1" 0.001406
qdrant-1        | 2026-07-14T03:39:41.351496Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/scenes/points/search HTTP/1.1" 200 1250 "-" "python-httpx/0.28.1" 0.001079
qdrant-1        | 2026-07-14T03:39:56.282474Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/scenes/points/search HTTP/1.1" 200 1251 "-" "python-httpx/0.28.1" 0.003588
qdrant-1        | 2026-07-14T03:40:42.442562Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/transcripts/points/search HTTP/1.1" 200 2196 "-" "python-httpx/0.28.1" 0.001294
qdrant-1        | 2026-07-14T03:40:42.474138Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/scenes/points/search HTTP/1.1" 200 1360 "-" "python-httpx/0.28.1" 0.000922
qdrant-1        | 2026-07-14T03:40:48.367356Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/scenes/points/search HTTP/1.1" 200 1360 "-" "python-httpx/0.28.1" 0.000832
qdrant-1        | 2026-07-14T03:41:51.387471Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/transcripts/points/search HTTP/1.1" 200 1897 "-" "python-httpx/0.28.1" 0.001246
qdrant-1        | 2026-07-14T03:41:51.453374Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/scenes/points/search HTTP/1.1" 200 1326 "-" "python-httpx/0.28.1" 0.002075
qdrant-1        | 2026-07-14T03:41:58.165066Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/scenes/points/search HTTP/1.1" 200 1326 "-" "python-httpx/0.28.1" 0.002158
qdrant-1        | 2026-07-14T03:47:41.470199Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/transcripts/points/search HTTP/1.1" 200 1784 "-" "python-httpx/0.28.1" 0.002614
qdrant-1        | 2026-07-14T03:47:41.519078Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/scenes/points/search HTTP/1.1" 200 1284 "-" "python-httpx/0.28.1" 0.000980
qdrant-1        | 2026-07-14T03:47:50.809398Z  INFO actix_web::middleware::logger: 172.18.0.7 "POST /collections/scenes/points/search HTTP/1.1" 200 1286 "-" "python-httpx/0.28.1" 0.003151
qdrant-1        | 2026-07-14T03:59:15.072385Z  INFO actix_web::middleware::logger: 172.18.0.6 "GET /collections/scenes HTTP/1.1" 200 443 "-" "python-httpx/0.28.1" 0.000276
qdrant-1        | 2026-07-14T03:59:15.081726Z  INFO actix_web::middleware::logger: 172.18.0.6 "POST /collections/scenes/points/delete?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.005471
qdrant-1        | 2026-07-14T03:59:15.227594Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001434
qdrant-1        | 2026-07-14T03:59:15.252081Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 91 "-" "python-httpx/0.28.1" 0.001295
qdrant-1        | 2026-07-14T03:59:15.283290Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001480
qdrant-1        | 2026-07-14T03:59:15.306494Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001174
qdrant-1        | 2026-07-14T03:59:15.334090Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001557
qdrant-1        | 2026-07-14T03:59:15.358363Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001570
qdrant-1        | 2026-07-14T03:59:15.380999Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001349
qdrant-1        | 2026-07-14T03:59:15.403917Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001299
qdrant-1        | 2026-07-14T03:59:15.427406Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001202
qdrant-1        | 2026-07-14T03:59:15.449951Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001196
qdrant-1        | 2026-07-14T03:59:15.472596Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001184
qdrant-1        | 2026-07-14T03:59:15.495257Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001168
qdrant-1        | 2026-07-14T03:59:15.517377Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001181
qdrant-1        | 2026-07-14T03:59:15.548005Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.000985
qdrant-1        | 2026-07-14T03:59:15.571322Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001176
qdrant-1        | 2026-07-14T03:59:15.593672Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001058
qdrant-1        | 2026-07-14T03:59:15.615991Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001039
qdrant-1        | 2026-07-14T03:59:15.638676Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001094
qdrant-1        | 2026-07-14T03:59:15.661033Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001074
qdrant-1        | 2026-07-14T03:59:15.683525Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001134
qdrant-1        | 2026-07-14T03:59:15.709152Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001298
qdrant-1        | 2026-07-14T03:59:15.734393Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001048
qdrant-1        | 2026-07-14T03:59:15.764294Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001026
qdrant-1        | 2026-07-14T03:59:15.793222Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.000959
qdrant-1        | 2026-07-14T03:59:15.811995Z  INFO actix_web::middleware::logger: 172.18.0.8 "GET /collections/transcripts HTTP/1.1" 200 443 "-" "python-httpx/0.28.1" 0.000164   
qdrant-1        | 2026-07-14T03:59:15.822845Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001162
qdrant-1        | 2026-07-14T03:59:15.848099Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.003285
qdrant-1        | 2026-07-14T03:59:15.874956Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002501
qdrant-1        | 2026-07-14T03:59:15.900394Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 91 "-" "python-httpx/0.28.1" 0.002520
qdrant-1        | 2026-07-14T03:59:15.925564Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.002618
qdrant-1        | 2026-07-14T03:59:15.950537Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.002219
qdrant-1        | 2026-07-14T03:59:15.983151Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002407
qdrant-1        | 2026-07-14T03:59:16.015786Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.002498
qdrant-1        | 2026-07-14T03:59:16.045261Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002163
qdrant-1        | 2026-07-14T03:59:16.073697Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002181
qdrant-1        | 2026-07-14T03:59:16.098030Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001939
qdrant-1        | 2026-07-14T03:59:16.122139Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002429
qdrant-1        | 2026-07-14T03:59:16.122473Z  INFO actix_web::middleware::logger: 172.18.0.8 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.006345
qdrant-1        | 2026-07-14T03:59:16.131693Z  INFO actix_web::middleware::logger: 172.18.0.8 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.005137
qdrant-1        | 2026-07-14T03:59:16.140066Z  INFO actix_web::middleware::logger: 172.18.0.8 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 91 "-" "python-httpx/0.28.1" 0.005725
qdrant-1        | 2026-07-14T03:59:16.148472Z  INFO actix_web::middleware::logger: 172.18.0.8 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.005601
qdrant-1        | 2026-07-14T03:59:16.150948Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001993
qdrant-1        | 2026-07-14T03:59:16.156750Z  INFO actix_web::middleware::logger: 172.18.0.8 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 91 "-" "python-httpx/0.28.1" 0.005270
qdrant-1        | 2026-07-14T03:59:16.164714Z  INFO actix_web::middleware::logger: 172.18.0.8 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.005370
qdrant-1        | 2026-07-14T03:59:16.170711Z  INFO actix_web::middleware::logger: 172.18.0.8 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.004099
qdrant-1        | 2026-07-14T03:59:16.176584Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.003080
qdrant-1        | 2026-07-14T03:59:16.200303Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001893
qdrant-1        | 2026-07-14T03:59:16.224108Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002128
qdrant-1        | 2026-07-14T03:59:16.247238Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002361
qdrant-1        | 2026-07-14T03:59:16.270843Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002220
qdrant-1        | 2026-07-14T03:59:16.294195Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002164
qdrant-1        | 2026-07-14T03:59:16.317892Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002408
qdrant-1        | 2026-07-14T03:59:16.340322Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001938
qdrant-1        | 2026-07-14T03:59:16.364150Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002456
qdrant-1        | 2026-07-14T03:59:16.387171Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002282
qdrant-1        | 2026-07-14T03:59:16.410846Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002142
qdrant-1        | 2026-07-14T03:59:16.434166Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002277
qdrant-1        | 2026-07-14T03:59:16.458535Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002416
qdrant-1        | 2026-07-14T03:59:16.482212Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002260
qdrant-1        | 2026-07-14T03:59:16.505461Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001966
qdrant-1        | 2026-07-14T03:59:16.528443Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001934
qdrant-1        | 2026-07-14T03:59:16.552164Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.002102
qdrant-1        | 2026-07-14T03:59:16.575983Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.002287
qdrant-1        | 2026-07-14T03:59:16.599441Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.002092
qdrant-1        | 2026-07-14T03:59:16.623043Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002218
qdrant-1        | 2026-07-14T03:59:16.646241Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002229
qdrant-1        | 2026-07-14T03:59:16.668659Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001594
qdrant-1        | 2026-07-14T03:59:16.690985Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001886
qdrant-1        | 2026-07-14T03:59:16.713770Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001983
qdrant-1        | 2026-07-14T03:59:16.736645Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001615
qdrant-1        | 2026-07-14T03:59:16.762206Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001715
qdrant-1        | 2026-07-14T03:59:16.787471Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001674
qdrant-1        | 2026-07-14T03:59:16.809896Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001460
qdrant-1        | 2026-07-14T03:59:16.832674Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001500
qdrant-1        | 2026-07-14T03:59:16.855843Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001567
